 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1       0.14354E+04      -0.42346E+00       0.38074E+00       0.94641E+02       0.19159E+01       0.36858E+03
      0      1       0.23381E+00      -0.18135E-01      -0.11652E+01       0.22891E+03       0.29071E+01       0.79817E+02
      0      1       0.55052E+03      -0.17530E+00      -0.17567E+01       0.81853E+03       0.18714E+01       0.94955E+03
      0      1       0.11696E+01       0.12597E-02      -0.57332E+00       0.17034E+02       0.16884E+00      -0.43971E+02
      0      1       0.12583E+01       0.70621E-01      -0.70945E+00       0.16745E+03       0.15294E+01       0.94311E+02
      0      1       0.51190E+00      -0.38594E-01       0.55172E+00      -0.82478E+02      -0.23596E+01      -0.11679E+03
      0      1       0.10102E+00       0.19336E-01      -0.35807E+00       0.14462E+03       0.12967E+01      -0.64378E+01
      0      1       0.49758E+00      -0.25841E-02      -0.11922E+01      -0.11055E+03      -0.14377E+01       0.81976E+02
      0      1      -0.22034E+01      -0.13162E-01      -0.12493E+01      -0.72370E+02      -0.45040E+00       0.47994E+02
      0      1      -0.69624E-01       0.15857E-01      -0.80214E+00       0.27898E+02       0.90764E+00       0.11421E+03
      0      1       0.31328E+04      -0.45314E+00       0.11473E+01      -0.39943E+03      -0.54420E+00      -0.33945E+03
      0      1      -0.11463E+01       0.35328E-01      -0.10799E+01       0.45558E+02      -0.85526E-01       0.80840E+02
      0      1      -0.11887E+04       0.42603E+01      -0.14175E+01       0.16704E+03       0.15009E+01       0.63652E+02
      0      1      -0.17733E+01      -0.46904E-02      -0.69549E+00      -0.33410E+02       0.22508E+00       0.73146E+02
      0      1       0.14943E+04      -0.38310E+00      -0.12010E+01       0.52783E+02       0.13782E+01       0.12494E+04
      0      1       0.15721E+04      -0.35552E+00      -0.83032E+00       0.16120E+04       0.20267E+01      -0.12740E+03
      0      1       0.18042E+01       0.44018E-01      -0.14565E+01       0.14074E+03       0.20308E+01       0.86653E+02
      0      1       0.10226E+04      -0.36300E+00       0.12251E+01       0.26344E+03       0.81042E+00      -0.26468E+03
      0      1       0.10405E+01       0.13168E+00      -0.18281E+01      -0.22777E+03      -0.84131E+00      -0.27479E+02
      0      1       0.16537E+04      -0.40949E+00      -0.22664E+00      -0.57481E+03      -0.24610E+01       0.19471E+03
      0      1       0.71416E+00      -0.19621E-01       0.17826E+00       0.23582E+02       0.86659E+00      -0.26676E+02
      0      1      -0.13901E+01      -0.22732E-01       0.10837E+01      -0.11011E+02       0.57734E+00      -0.95731E+02
      0      1       0.12732E+04      -0.29012E+00       0.18683E+01      -0.39261E+03      -0.10991E+01       0.30071E+02
      0      1       0.15509E+04      -0.41742E+00       0.40737E+00      -0.39108E+03      -0.11551E+01       0.26325E+03
      0      1       0.68004E+00       0.15208E-01      -0.75883E+00      -0.94372E+02      -0.17481E+00       0.41630E+02
      0      1       0.18802E+00      -0.51499E-01      -0.17201E+01       0.10147E+02      -0.59725E-01       0.11048E+03
      0      1      -0.24453E+00       0.25738E-01       0.10308E+00      -0.10549E+03      -0.53921E+00      -0.99887E+01
      0      1      -0.11345E+00       0.34194E-01       0.70098E+00      -0.15505E+03      -0.20060E+01       0.21242E+02
      0      1      -0.53774E+00       0.13506E-01      -0.26817E+00       0.25251E+02      -0.38494E+00      -0.24742E+02
      0      1       0.27493E+01      -0.29956E-03       0.25967E+01       0.48056E+02       0.75165E+00      -0.27532E+03
      0      1       0.11164E+00       0.58897E-02       0.49914E+00      -0.15558E+03      -0.15609E+01      -0.10473E+03
      0      1       0.29187E+04      -0.38162E+00       0.10036E+01      -0.13839E+02      -0.14299E+01      -0.14130E+04
      0      1       0.16343E+04      -0.30066E+00       0.87174E+00      -0.49936E+02       0.50284E+00      -0.45322E+03
      0      1       0.92929E+00       0.15743E-01      -0.76343E+00      -0.31436E+02      -0.78652E-01       0.64829E+02
      0      1      -0.84075E+00      -0.99789E-02      -0.73680E+00       0.20022E+01       0.32189E+00      -0.61155E+01
      0      1      -0.20984E+01       0.78685E-01       0.36339E+00      -0.39000E+02      -0.48418E+00       0.11741E+03
      0      1      -0.56956E+00      -0.41566E-01       0.12508E+01       0.69121E+02       0.81431E+00      -0.14618E+03
      0      1      -0.97602E+00      -0.13115E-01       0.12942E+01       0.73102E+02       0.12206E+01      -0.10698E+03
      0      1       0.18557E+04      -0.42872E+00       0.32382E+00      -0.48247E+03      -0.90746E+00      -0.34391E+03
      0      1       0.16531E-01      -0.12616E-01       0.10789E+01       0.77406E+02      -0.20509E+00       0.83366E+02
      0      1       0.29052E+00       0.10205E-01      -0.93964E-01      -0.12624E+02       0.44044E+00      -0.88118E+02
      0      1       0.14256E+04      -0.39357E+00       0.59699E+00       0.23777E+03       0.16551E+01      -0.40443E+03
      0      1      -0.10693E+01       0.69886E-02      -0.16659E+01      -0.17572E+02      -0.24756E+00       0.18905E+03
      0      1      -0.96120E+00       0.87550E-02      -0.18153E-01       0.14065E+03       0.11485E+01       0.25984E+01
      0      1      -0.15913E+01       0.51351E-01      -0.10239E+01      -0.75160E+02      -0.39430E+00       0.54373E+02
      0      1      -0.14712E+00       0.25931E-01       0.94921E-01      -0.79938E+01      -0.52229E+00      -0.29058E+02
      0      1       0.15002E+04       0.76174E-01      -0.10406E+01      -0.57997E+03      -0.23653E+00       0.10756E+03
      0      1       0.11127E+04      -0.33440E+00       0.53339E+00      -0.84306E+02       0.52193E-01      -0.13408E+03
      0      1       0.12810E+01      -0.52105E-01       0.55246E-01       0.41137E+02       0.17619E+00      -0.88517E+02
      0      1       0.13594E+04      -0.41581E+00       0.58714E+00      -0.68597E+02      -0.15401E-01       0.14755E+03
      0      1       0.11608E+01       0.11404E-01      -0.16046E+01      -0.64157E+02      -0.41277E+00       0.10884E+03
      0      1       0.16429E+00       0.36372E-01       0.66682E+00      -0.72923E+02      -0.80570E+00      -0.44737E+02
      0      1      -0.16689E+01       0.13742E-02      -0.47422E-01       0.92850E+01      -0.80289E-01      -0.91641E+02
      0      1       0.29615E+00       0.47573E-01       0.49754E+00      -0.10033E+03      -0.70130E+00      -0.33941E+02
      0      1      -0.25068E+00       0.31787E-02       0.68799E+00      -0.96900E+02      -0.88903E+00      -0.64945E+02
      0      1       0.20238E+00      -0.39769E-02       0.79589E-01      -0.75061E+01       0.11190E+01      -0.65552E+02
      0      1       0.16027E+04      -0.36955E+00       0.13928E+01      -0.15398E+04      -0.34553E+01       0.24717E+03
      0      1       0.48265E+00       0.57854E-02      -0.12134E+01       0.10791E+02       0.36846E+00       0.16983E+03
      0      1       0.13894E+04      -0.42771E+00      -0.11974E+01       0.19561E+02       0.49887E+00       0.44640E+03
      0      1      -0.68233E+00       0.11893E-01      -0.11592E+01      -0.31020E+02      -0.39943E+00       0.10499E+03
      0      1       0.27016E+00      -0.84377E-02       0.14946E+01      -0.96970E+02      -0.45863E+00      -0.78501E+02
      0      1       0.21805E+02       0.76445E-01      -0.33158E+01      -0.17851E+03      -0.22502E+01       0.36644E+03
      0      1       0.28644E+00      -0.16076E-01      -0.13505E+01       0.55347E+02       0.77095E+00       0.55091E+02
      0      1       0.19245E+01       0.26070E-01       0.74415E+00      -0.43664E+02       0.28964E-01      -0.94988E+02
      0      1       0.11333E+04      -0.36238E+00       0.17871E+01      -0.16665E+02       0.10650E+01      -0.18191E+03
      0      1       0.22031E+04      -0.32402E+00       0.72454E+00      -0.16363E+04      -0.67306E+00      -0.60190E+03
      0      1      -0.29226E+00       0.32840E-01      -0.36581E+00       0.96496E+02       0.12411E+01      -0.20770E+02
      0      1       0.11944E+04      -0.32333E+00       0.13288E+00       0.15290E+03       0.56103E+00      -0.75033E+02
      0      1      -0.34570E+01      -0.64069E-01       0.24624E+01      -0.22890E+03      -0.19466E+01      -0.24820E+03
      0      1       0.14034E+01      -0.28447E-01       0.17883E+00       0.20178E+02       0.22822E+00      -0.88584E+02
      0      1      -0.64062E+00       0.79321E-01      -0.83080E+00      -0.98010E+00      -0.23060E+00      -0.82225E+02
      0      1       0.35595E+03       0.34749E+00       0.37008E+01      -0.32050E+03      -0.36315E+01      -0.93814E+02
      0      1       0.50450E+00       0.72275E-01      -0.25405E+00      -0.10934E+03      -0.12090E+01       0.75538E+02
      0      1       0.25094E+00      -0.37675E-01       0.53713E+00       0.30798E+02       0.70651E+00      -0.57039E+02
      0      1      -0.68852E+00       0.19781E-01      -0.43945E+00       0.40418E+02       0.45245E+00      -0.45778E+02
      0      1       0.40482E+03       0.11103E-01       0.35553E+01      -0.25461E+03      -0.97127E+00      -0.29075E+03
      0      1      -0.82383E+00       0.40644E-01      -0.14447E+01       0.28016E+02       0.61045E+00       0.15943E+03
      0      1       0.18427E+00       0.98904E-03       0.28205E+00      -0.85863E+02      -0.44627E+00      -0.67065E+02
      0      1       0.16930E+04      -0.40848E+00       0.15834E+00      -0.47836E+03      -0.20554E+01       0.48777E+03
      0      1       0.29695E+02      -0.47581E-01      -0.32384E+01      -0.10896E+03       0.85446E+00       0.30619E+03
      0      1      -0.84770E-01       0.11855E-01      -0.12751E+00      -0.11708E+03      -0.80707E+00       0.64779E+02
      0      1      -0.60909E+00      -0.54710E-02       0.75910E+00       0.33314E+02       0.77613E+00      -0.14507E+02
      0      1       0.11436E+04      -0.37451E+00      -0.38581E+00      -0.11191E+02       0.72755E+00       0.24227E+03
      0      1      -0.24856E+01      -0.22122E-01      -0.44394E+01       0.18235E+03       0.52266E+00       0.50031E+03
      0      1      -0.99113E+00      -0.17520E-01      -0.41662E+00       0.12370E+03       0.11124E+01       0.36650E+02
      0      1      -0.11052E+01       0.57784E-01       0.87966E+00       0.45467E+01       0.12931E+01      -0.90063E+02
      0      1       0.30005E+04      -0.42798E+00       0.67819E+00      -0.49152E+03       0.39037E+00      -0.73737E+03
      0      1       0.11060E+04      -0.28908E+00      -0.23996E-01       0.81379E+02      -0.51450E+00       0.33810E+03
      0      1      -0.26392E+00       0.16497E-01      -0.14668E+01      -0.59529E+02       0.29512E-02       0.13820E+03
      0      1       0.11710E+04      -0.34394E+00      -0.11804E+01       0.37198E+02       0.12670E+01       0.43842E+03
      0      1       0.32323E+00       0.20523E-01       0.63731E+00      -0.30149E+02       0.63562E+00      -0.70993E+01
      0      1       0.13475E+04      -0.35180E+00       0.19478E+00      -0.28973E+03      -0.22648E+01      -0.74869E+01
      0      1       0.14343E+04      -0.42921E+00       0.33915E+00      -0.85407E+02       0.31556E+00      -0.14489E+03
      0      1       0.14503E+04      -0.35611E+00       0.17865E+01       0.61031E+03       0.37807E+01      -0.42247E+03
      0      1       0.11163E+04      -0.34843E+00       0.10499E+01      -0.22922E+03       0.66346E+00       0.17090E+03
      0      1      -0.11662E+01       0.13663E-01      -0.40534E+00      -0.68566E+02       0.42797E-01      -0.13700E+02
      0      1       0.15435E+04      -0.32687E+00      -0.16035E+01      -0.10308E+03       0.66813E+00       0.37530E+03
      0      1       0.35233E+00      -0.29064E-02      -0.68102E+00       0.34736E+02       0.10504E+01       0.66875E+01
      0      1       0.13461E+04      -0.31150E+00       0.24714E+01       0.12385E+04       0.50503E+01      -0.13908E+04
      0      1       0.61017E+00       0.55278E-03       0.10337E+00       0.82713E+02       0.12601E+01       0.56309E+02
      0      1       0.15402E+04      -0.38748E+00      -0.24722E+01       0.52038E+03       0.18279E+00       0.42322E+03
      0      1       0.22612E+01       0.14270E-01      -0.14359E+01      -0.35802E+02      -0.20394E-01       0.15671E+03
      0      1      -0.22859E+01       0.12713E-01      -0.60297E-01      -0.57293E+02      -0.76093E-01      -0.19805E+02
      0      1       0.25862E+01       0.58292E-01      -0.78489E+00      -0.50197E+02       0.12728E+01       0.19402E+03
      0      1      -0.22257E+00       0.23075E-01       0.24644E+00      -0.33682E+02      -0.70907E+00       0.28105E+02
      0      1       0.17646E+01      -0.64959E-02       0.15996E+01      -0.19915E+03      -0.70560E+00      -0.33057E+02
      0      1      -0.95966E+00       0.22958E-01      -0.55086E+00      -0.71061E+02      -0.67150E+00      -0.37383E+02
      0      1       0.11899E+04      -0.37486E+00       0.24914E+01      -0.20314E+03       0.65768E+00      -0.32021E+03
      0      1      -0.21471E+00       0.28650E-01      -0.55575E+00      -0.14909E+03      -0.16949E+01       0.10157E+02
      0      1      -0.11454E+01       0.94786E-03      -0.28315E+01      -0.12468E+03       0.60338E+00       0.21753E+03
      0      1       0.15826E+04      -0.42159E+00      -0.95936E+00      -0.79471E+02       0.53752E+00       0.14576E+02
      0      1       0.12149E+04      -0.32319E+00      -0.13521E+01      -0.28820E+03      -0.39317E+00       0.36176E+03
      0      1       0.14942E+04      -0.36927E+00       0.21582E+01      -0.62616E+03       0.66395E+00      -0.63421E+03
      0      1       0.12482E+04      -0.31295E+00       0.11512E+01       0.82485E+02      -0.77767E+00       0.38202E+02
      0      1       0.23941E-01       0.27283E-01       0.64027E+00       0.10702E+03       0.98719E+00       0.15469E+02
      0      1      -0.46768E-01       0.24080E-01      -0.27011E+00      -0.97726E+02      -0.21305E-01       0.17774E+02
      0      1      -0.16607E+01       0.13985E-01      -0.45057E+00       0.95960E+02       0.88835E+00       0.32976E+02
      0      1       0.46526E+00       0.19245E-01      -0.54342E+00      -0.12469E+03      -0.33280E+00      -0.43240E+01
      0      1       0.14009E+04      -0.38814E+00       0.76357E+00      -0.54396E+03       0.10042E+01       0.20550E+03
      0      1      -0.79078E+00      -0.10814E-01       0.11716E+00      -0.10853E+03      -0.92353E+00       0.10562E+01
      0      1       0.20166E+00      -0.47005E-01      -0.45657E+01       0.23237E+03       0.59503E+00       0.42335E+03
      0      1      -0.37222E-01      -0.34363E-01       0.15582E+01      -0.31370E+03      -0.30560E+01      -0.13297E+03
      0      1      -0.10644E+01       0.20597E-01      -0.20373E+00      -0.72395E+02      -0.75703E+00      -0.15889E+02
      0      1       0.12231E+04      -0.36151E+00       0.18691E+01      -0.36313E+02      -0.99259E-01      -0.56681E+03
      0      1       0.11345E+04      -0.30655E+00       0.62806E+00      -0.27962E+03      -0.16029E+01      -0.63516E+02
      0      1       0.13476E+04      -0.38188E+00       0.15285E+01      -0.10378E+04      -0.38527E+00       0.52961E+02
      0      1       0.16093E+04      -0.43767E+00       0.11887E+01      -0.50276E+02       0.10300E+01       0.16195E+03
      0      1       0.13554E+04      -0.39073E+00       0.60949E+00       0.47725E+03       0.10032E+01       0.22942E+03
      0      1      -0.11557E+01       0.30101E-01      -0.96790E+00      -0.20746E+02       0.76031E-01       0.69482E+02
      0      1       0.17736E+04      -0.26815E+00       0.13644E+01      -0.75321E+03      -0.11928E+01       0.37624E+03
      0      1       0.65884E+00       0.41664E-01       0.26890E+01      -0.12760E+03       0.66289E+00      -0.22438E+03
      0      1       0.28268E+02      -0.21820E-01      -0.17661E+01       0.48151E+02      -0.33098E+00       0.13328E+03
      0      1       0.72052E+03      -0.60786E-01       0.28430E+01       0.27790E+03       0.40783E+01      -0.54877E+03
      0      1       0.34368E+00       0.32563E-01       0.38958E+00      -0.79926E+01       0.75286E-01       0.12749E+02
      0      1       0.12719E+04      -0.31733E+00      -0.93992E+00       0.39334E+03       0.16445E+01       0.29662E+03
      0      1      -0.48413E+00       0.36370E-02      -0.76738E+00       0.67134E+02       0.74701E+00       0.95623E+01
      0      1       0.16187E+04      -0.38708E+00       0.96243E+00       0.97767E+03       0.20747E+01      -0.60855E+03
      0      1       0.40811E+00      -0.20594E-01       0.68621E+00       0.37691E+02      -0.13955E+00      -0.20383E+02
      0      1       0.12007E+04      -0.37781E+00       0.16480E+01      -0.16393E+03      -0.49521E+00       0.33292E+02
      0      1      -0.14878E+00      -0.10831E-01      -0.13181E+01      -0.31761E+01       0.13786E+00       0.18649E+03
      0      1       0.13086E+01      -0.79433E-01       0.83488E+00      -0.15396E+03       0.44233E+00      -0.25352E+02
      0      1       0.11917E+04      -0.28947E+00       0.34534E+00       0.23012E+03       0.13770E+01       0.27154E+03
      0      1      -0.43150E-01      -0.45404E-01      -0.15005E+01      -0.12003E+03       0.24411E+00       0.16705E+03
      0      1       0.13293E+04      -0.35818E+00      -0.80225E+00      -0.32497E+03      -0.71730E+00       0.36804E+03
      0      1       0.65508E+00       0.15588E-01      -0.20387E+00       0.11028E+03       0.17422E+01       0.66237E+02
      0      1       0.16372E+03      -0.36615E+00       0.11620E+00      -0.13711E+04      -0.33731E+01      -0.13302E+03
      0      1       0.14538E+01       0.19917E-01       0.30034E+00      -0.10514E+03      -0.95314E+00      -0.78834E+02
      0      1       0.55205E+00       0.76811E-02       0.29394E+00      -0.10817E+03      -0.15048E+01      -0.11880E+03
      0      1       0.10300E+04      -0.15197E+00      -0.54730E+01       0.93085E+02      -0.70204E+00       0.83819E+03
      0      1       0.13813E+04      -0.14289E+00      -0.25265E+01      -0.66440E+03      -0.15447E+01       0.20462E+03
      0      1      -0.19949E+00       0.27423E-01       0.81042E+00       0.28458E+02      -0.15820E+00      -0.41402E+02
      0      1      -0.11159E+01       0.38803E-01       0.10476E+01       0.15776E+02      -0.58160E+00      -0.73198E+02
      0      1      -0.15025E+01       0.35888E-01      -0.12248E+01      -0.41754E+02      -0.63726E-01       0.12840E+03
      0      1       0.98862E-01       0.22281E-01       0.68503E+00      -0.97822E+02      -0.78008E+00       0.24089E+02
      0      1       0.82682E+03       0.64794E-01      -0.15460E+01      -0.12124E+02       0.71523E+00       0.46241E+03
      0      1       0.92119E+03      -0.19130E+00      -0.74920E+00       0.57872E+02      -0.14945E+00       0.47636E+03
      0      1      -0.20281E+00       0.68304E-02       0.78412E+00       0.80619E+02       0.15871E+01      -0.84799E+02
      0      1       0.99608E+03      -0.29552E+00      -0.97421E+00       0.27683E+04       0.35474E+01       0.21904E+03
      0      1      -0.19872E+00      -0.19977E-01      -0.57104E-01      -0.64693E+02       0.42665E+00       0.45086E+02
      0      1       0.28321E-01       0.41880E-01      -0.16702E-01      -0.12303E+03      -0.14588E+01      -0.76459E+02
      0      1       0.12846E+01       0.26915E-01       0.12452E+01       0.67276E+00      -0.69926E-01      -0.12068E+03
      0      1       0.15006E+04      -0.41942E+00       0.68982E-02       0.12736E+03       0.75390E+00       0.35184E+03
      0      1       0.10478E+04      -0.40440E+00       0.15240E+01       0.23137E+03       0.10824E+01      -0.28797E+03
      0      1       0.36372E+00       0.14177E-01      -0.80928E+00       0.16807E+02      -0.80669E-01       0.85764E+02
      0      1       0.13873E+04      -0.32228E+00      -0.14648E+00       0.27439E+03       0.25654E+00       0.21688E+03
      0      1      -0.26931E+00       0.60195E-02      -0.10132E+01       0.96788E+02       0.43852E+00       0.61097E+02
      0      1       0.17271E+04      -0.40305E+00       0.12053E+01      -0.57901E+03      -0.17342E+01       0.17833E+03
      0      1       0.26550E+00       0.75714E-02       0.25934E+00       0.54550E+02       0.14243E+01      -0.68976E+02
      0      1       0.13067E+04      -0.25677E+00      -0.23841E+01      -0.38098E+03      -0.21532E+01       0.63802E+03
      0      1       0.14350E+04      -0.41071E+00      -0.35614E+00      -0.23274E+03      -0.16091E+01       0.10368E+03
      0      1       0.13487E+03      -0.36567E-01      -0.21449E+01      -0.15463E+03      -0.11703E+01       0.47395E+03
      0      1       0.69709E+00       0.13089E-01       0.67790E+00      -0.10184E+03      -0.38419E+00      -0.46566E+02
      0      1       0.58855E-01      -0.43540E-01       0.30078E+00      -0.19112E+03       0.21748E+00       0.44592E+01
      0      1       0.11257E+04       0.13768E+00       0.11633E+01      -0.36279E+03       0.13782E+01       0.20225E+03
      0      1       0.49294E-01       0.48466E-01      -0.82972E+00       0.54965E+01       0.34584E+00       0.11628E+02
      0      1      -0.86942E+00      -0.15187E-01       0.14332E+01       0.32806E+02       0.91811E-01      -0.15086E+03
      0      1       0.66313E+00      -0.42538E-02       0.70226E+00      -0.29764E+02      -0.36618E+00      -0.87849E+02
      0      1       0.58730E+00      -0.31053E-01      -0.56131E+00      -0.71925E+02      -0.86575E+00       0.10533E+03
      0      1       0.11616E+04      -0.33102E+00       0.21041E+01      -0.23616E+02       0.33306E+00      -0.43367E+03
      0      1       0.14201E+04      -0.41299E+00       0.54456E+00      -0.54716E+02      -0.40879E+00      -0.21587E+03
      0      1       0.12812E+01       0.23685E-01      -0.50256E+00       0.16162E+02       0.61445E+00       0.94430E+02
      0      1      -0.74127E+00      -0.32142E-02      -0.13292E+01       0.25376E+02       0.60473E+00       0.10297E+03
      0      1      -0.19722E+00      -0.51171E-01       0.10787E+01       0.78983E+02      -0.20268E+00      -0.37250E+02
      0      1       0.13843E+04      -0.36962E+00      -0.17301E+00      -0.92118E+01       0.22621E+00       0.34613E+03
      0      1       0.82382E-01      -0.45016E-01       0.86629E-01       0.78734E+02       0.52483E+00      -0.68874E+02
      0      1       0.15083E+04      -0.40172E+00       0.20860E+01       0.71292E+02       0.20056E+01      -0.61130E+03
      0      1       0.46590E+00      -0.15047E-01       0.10724E+01      -0.50523E+02      -0.76566E+00      -0.71376E+02
      0      1       0.18161E+01       0.11857E+00       0.20990E+01       0.96807E+02      -0.23900E-01      -0.13068E+03
      0      1      -0.17483E+00       0.47571E-01      -0.84237E+00      -0.45301E+02      -0.45955E+00       0.10355E+03
      0      1       0.14770E+04      -0.37587E+00       0.31513E+01      -0.34265E+03       0.28828E+00      -0.46161E+03
      0      1       0.12998E+04      -0.10110E+00       0.18497E+01       0.80044E+03       0.19185E+01       0.10014E+03
      0      1       0.82827E+00      -0.66315E-01       0.15744E+01       0.95968E+02       0.72111E-01      -0.76369E+02
      0      1       0.11370E+04      -0.29220E+00       0.87881E+00       0.65331E+02      -0.71414E+00       0.79048E+02
      0      1      -0.31612E+00       0.46618E-01       0.81536E+00       0.37484E+02      -0.57251E-01      -0.23443E+01
      0      1       0.14656E+04      -0.29216E+00      -0.28114E+01      -0.37379E+03      -0.35231E+00       0.73458E+03
      0      1      -0.61950E+00       0.22577E-01      -0.19462E+00       0.10753E+03       0.82535E+00       0.19938E+02
      0      1      -0.13696E+00      -0.20089E-02      -0.11453E+01       0.92393E+02       0.57413E+00       0.11890E+03
      0      1      -0.54909E+00      -0.54066E-02       0.45007E+00      -0.47418E+02      -0.34763E+00      -0.74719E+02
      0      1      -0.16280E+01       0.31037E-01      -0.31892E+00      -0.30055E+02       0.20718E-01       0.66857E+02
      0      1       0.60467E+00      -0.21719E-02      -0.10969E+01      -0.10568E+02      -0.23411E+00       0.70791E+02
      0      1       0.61171E+02      -0.91080E-02       0.97204E+00       0.43491E+03       0.24178E+01      -0.93573E+02
      0      1      -0.52177E+00       0.27643E-01      -0.11606E+01      -0.84631E+02      -0.47367E+00       0.88349E+02
      0      1      -0.15108E+01       0.13151E-01      -0.13928E+01      -0.87236E+01       0.38355E+00       0.81922E+02
      0      1      -0.13602E+01      -0.92198E-03      -0.35656E+00       0.12134E+02       0.67619E+00       0.23461E+02
      0      1       0.44136E+00       0.25457E-01      -0.10439E+01       0.61978E+02       0.77257E+00       0.88104E+02
      0      1       0.23507E+00      -0.59015E-02       0.66406E+00      -0.96953E+02      -0.12207E+01      -0.10479E+03
      0      1       0.10216E+01       0.12199E-01      -0.13297E+00       0.46974E+02      -0.26324E+00      -0.77551E+01
      0      1       0.11862E+04      -0.36201E+00       0.11276E+01      -0.40332E+03      -0.51435E+00      -0.20638E+03
      0      1       0.22336E+04      -0.34912E-01       0.23100E+01      -0.68072E+03      -0.12580E+01      -0.24400E+03
      0      1       0.13034E+04      -0.32913E+00       0.13179E+01       0.53785E+02      -0.91640E-01      -0.17010E+03
      0      1      -0.26724E+00       0.36897E-01      -0.83259E+00      -0.82767E+02      -0.15665E+01       0.42598E+02
      0      1       0.13859E+04      -0.40011E+00       0.21759E+01      -0.35666E+03      -0.11442E+01      -0.45281E+03
      0      1       0.69328E+03      -0.39447E+00       0.24010E+00       0.40034E+02      -0.13278E+00      -0.26637E+02
      0      1       0.89315E+03      -0.32897E+00      -0.60878E-01      -0.12002E+03       0.71247E+00       0.12453E+03
      0      1       0.12729E+04      -0.25837E+00       0.19715E+00      -0.30955E+03      -0.48656E+00      -0.25418E+03
      0      1      -0.13379E+04       0.34348E+01      -0.51590E+00       0.10912E+03       0.18599E+01      -0.16190E+03
      0      1       0.29600E+04      -0.40157E+00      -0.27357E+01      -0.59625E+03      -0.40053E+00       0.11011E+04
      0      1      -0.46214E+00      -0.24510E-01       0.11143E-01      -0.67774E+02      -0.10239E+01       0.59661E+02
      0      1      -0.67983E+00       0.23818E-01       0.49278E+00      -0.22223E+01      -0.59242E+00      -0.90505E+02
      0      1       0.94716E-01       0.33754E-02       0.12315E+00       0.31001E+02      -0.28043E+00       0.12601E+02
      0      1       0.11988E+04      -0.31091E+00      -0.22060E+01       0.29537E+03      -0.63365E-01       0.29149E+03
      0      1      -0.29969E+01       0.47885E-02      -0.32732E+01       0.17631E+03       0.21136E+01       0.34777E+03
      0      1       0.34308E-01       0.42939E-01       0.93002E+00       0.52177E+02       0.44182E-01      -0.12673E+03
      0      1      -0.54440E+00       0.40472E-02      -0.13743E+01       0.43724E+02       0.98186E+00       0.14680E+03
      0      1       0.20632E+01       0.11815E-01      -0.75706E+00      -0.61125E+02      -0.54642E+00       0.47148E+02
      0      1      -0.17129E+01      -0.30315E-01       0.72937E-01       0.10320E+02       0.52578E+00       0.44578E+02
      0      1      -0.67290E+00      -0.40257E-02       0.20474E+01      -0.10279E+03       0.61482E+00      -0.15048E+03
      0      1      -0.25667E+00      -0.27810E-02      -0.38040E-01       0.98363E+02       0.10297E+01       0.31995E+02
      0      1       0.17489E+01      -0.29562E-02       0.87983E+00      -0.35230E+02      -0.23072E-01      -0.98001E+02
      0      1       0.13090E+04      -0.35560E+00       0.83169E+00       0.20458E+03       0.19612E+01      -0.30722E+03
      0      1       0.11316E+04      -0.22173E+00       0.16440E+01      -0.22945E+03      -0.25726E+01      -0.59551E+03
      0      1       0.19911E+01      -0.96143E-02       0.21458E+00      -0.29973E+01       0.30870E+00       0.41669E+02
      0      1       0.32981E+04      -0.23046E+00       0.34446E+01      -0.62233E+02       0.20933E+01      -0.71788E+03
      0      1      -0.27187E+00       0.11962E+00       0.12839E+01       0.80506E+02      -0.33228E+00      -0.12061E+03
      0      1       0.14057E+00      -0.74489E-02      -0.13824E+00       0.13480E+03       0.17034E+01       0.20028E+02
      0      1      -0.65790E+00       0.11146E-01       0.47161E+00      -0.68188E+01       0.30139E+00       0.24939E+02
      0      1       0.11720E+01      -0.22163E-01      -0.27849E+00      -0.22617E+02       0.73522E-01      -0.76400E+01
      0      1      -0.51592E+00       0.65666E-02       0.78922E+00       0.44484E+02       0.45134E+00      -0.59892E+01
      0      1       0.81956E+02       0.20319E+00       0.44339E+00      -0.46863E+02      -0.17385E+01      -0.19740E+03
      0      1       0.10597E+04      -0.38683E+00       0.99267E-01      -0.77001E+02      -0.86490E-01       0.13037E+03
      0      1      -0.40789E+00       0.18504E+00      -0.56952E+00       0.10422E+03       0.22479E+01      -0.14947E+03
      0      1       0.14118E+04      -0.37962E+00       0.12310E+01       0.75908E+02       0.14834E+00      -0.64005E+03
      0      1       0.11891E+01       0.17288E-01      -0.98411E+00       0.16336E+02       0.10297E+01       0.95496E+02
      0      1       0.17825E+00       0.25382E-01       0.64235E+00       0.55992E+02       0.38165E+00      -0.89724E+02
      0      1      -0.84019E+00       0.14321E-01      -0.18333E+00       0.21594E+02       0.48800E+00       0.73279E+02
      0      1       0.10631E+04      -0.34703E+00      -0.12139E-01       0.32168E+03       0.20716E+00       0.37804E+03
      0      1       0.16762E+00       0.18009E-01       0.45356E+00       0.60506E+02       0.37377E+00       0.19647E+02
      0      1      -0.80004E-01       0.94179E-02      -0.18775E+00      -0.61032E+01      -0.67311E+00       0.10984E+02
      0      1       0.30305E+00       0.47694E-01      -0.13166E+00       0.66378E+01       0.38572E-01       0.93027E+02
