0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
3.500000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
4.500000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.000000000000000000e+00 -1.016221605734241723e-02 0.000000000000000000e+00 1.016221605734241723e-02 -4.235954885730799786e-11
5.000000000000000000e+00 1.000000000000000000e+00 -1.016221605734241723e-02 0.000000000000000000e+00 1.016221605734241723e-02 -4.235954885730799786e-11
1.000000000000000000e+01 1.000000000000000000e+00 -1.016221605734241723e-02 0.000000000000000000e+00 1.016221605734241723e-02 -4.235954885730799786e-11
1.500000000000000000e+01 1.000000000000000000e+00 -1.016221605734241723e-02 0.000000000000000000e+00 1.016221605734241723e-02 -4.235954885730799786e-11
2.000000000000000000e+01 1.000000000000000000e+00 -1.016221605734241723e-02 0.000000000000000000e+00 1.016221605734241723e-02 -4.235954885730799786e-11
2.500000000000000000e+01 1.000000000000000000e+00 -1.016221605734241723e-02 0.000000000000000000e+00 1.016221605734241723e-02 -4.235954885730799786e-11
3.000000000000000000e+01 1.000000000000000000e+00 -1.016221605734241723e-02 0.000000000000000000e+00 1.016221605734241723e-02 -4.235954885730799786e-11
3.500000000000000000e+01 1.000000000000000000e+00 -1.016221605734241723e-02 0.000000000000000000e+00 1.016221605734241723e-02 -4.235954885730799786e-11
4.000000000000000000e+01 1.000000000000000000e+00 -1.016221605734241723e-02 0.000000000000000000e+00 1.016221605734241723e-02 -4.235954885730799786e-11
4.500000000000000000e+01 1.000000000000000000e+00 -1.016221605734241723e-02 0.000000000000000000e+00 1.016221605734241723e-02 -4.235954885730799786e-11
5.000000000000000000e+01 1.000000000000000000e+00 -1.016221605734241723e-02 0.000000000000000000e+00 1.016221605734241723e-02 -4.235954885730799786e-11
0.000000000000000000e+00 2.000000000000000000e+00 -9.724091768917883169e-03 0.000000000000000000e+00 9.724091768917883169e-03 2.048929107134315451e-11
5.000000000000000000e+00 2.000000000000000000e+00 -9.724091768917883169e-03 0.000000000000000000e+00 9.724091768917883169e-03 2.048929107134315451e-11
