0	prmtr	iflag2d=0
1	dtl	30	15	0.018620047584566046	1	181.10000000000002	1	50
2	dtl	30	15	0.019905493624825986	1	190.20000000000002	1	50
3	dtl	30	15	0.02089185106310813	1	196.	1	50
4	dtl	30	15	0.021723388848660388	1	201.8	1	50
5	dtl	30	15	0.022455988344366778	1	207.60000000000002	1	50
6	dtl	30	15	0.02311830891522658	1	213.3	1	50
7	dtl	30	15	0.023727375538630156	1	219.00000000000003	1	50
8	dtl	30	15	0.02429428092918027	1	224.70000000000002	1	50
9	dtl	30	15	0.02482673011275473	1	230.3	1	50
10	dtl	30	15	0.02533033307179594	1	235.9	1	50
11	dtl	30	15	0.025809324889899864	1	241.5	1	50
12	dtl	30	15	0.026266995805744556	1	247.00000000000003	1	50
13	dtl	30	15	0.026705962373427088	1	252.5	1	50
14	dtl	30	15	0.027128346084950683	1	257.90000000000003	1	50
15	dtl	30	15	0.027535895353907366	1	263.4	1	50
16	dtl	30	15	0.027930071376849074	1	268.8	1	50
17	dtl	30	15	0.02831211014467051	1	274.20000000000005	1	50
18	dtl	30	15	0.02868306823353456	1	279.5	1	50
19	dtl	30	15	0.029043857277978716	1	284.8	1	50
20	dtl	30	15	0.029395270368261856	1	290.1	1	50
21	dtl	30	15	0.029738002570463967	1	295.40000000000003	1	50
22	dtl	30	15	0.03007266709369017	1	300.6	1	50
23	dtl	30	15	0.030399808182412495	1	305.8	1	50
24	dtl	30	15	0.030719911509981452	1	311.	1	50
25	dtl	30	15	0.031033412640943416	1	316.20000000000005	1	50
26	dtl	30	15	0.031033412640943416	1	318.20000000000005	1	50
27	dtl	30	15	0.031033412640943416	1	320.1	1	50
28	dtl	30	15	0.031033412640943416	1	322.	1	50
29	dtl	30	15	0.031033412640943416	1	323.9	1	50
30	dtl	30	15	0.031033412640943416	1	325.70000000000005	1	50
31	dtl	30	15	0.031033412640943416	1	327.5	1	50
32	dtl	30	15	0.031033412640943416	1	329.4	1	50
33	dtl	30	15	0.031033412640943416	1	331.1	1	50
34	dtl	30	15	0.031033412640943416	1	332.9	1	50
35	dtl	30	15	0.031033412640943416	1	334.70000000000005	1	50
36	dtl	30	15	0.031033412640943416	1	338.3	1	50
37	dtl	30	15	0.031033412640943416	1	342.	1	50
38	dtl	30	15	0.031033412640943416	1	345.7	1	50
39	dtl	30	15	0.031033412640943416	1	349.40000000000003	1	50
40	dtl	30	15	0.031033412640943416	1	353.1	1	50
41	dtl	30	15	0.031033412640943416	1	356.8	1	50
42	dtl	30	15	0.031033412640943416	1	360.5	1	50
43	dtl	30	15	0.031033412640943416	1	364.2	1	50
44	dtl	30	15	0.031033412640943416	1	367.90000000000003	1	50
45	dtl	30	15	0.031033412640943416	1	371.6	1	50
46	dtl	30	15	0.031033412640943416	1	375.2	1	50
47	dtl	30	15	0.031033412640943416	1	378.90000000000003	1	50
48	dtl	30	15	0.031033412640943416	1	382.5	1	50
49	dtl	30	15	0.031033412640943416	1	386.1	1	50
50	dtl	30	15	0.031033412640943416	1	389.70000000000005	1	50
51	dtl	30	15	0.031033412640943416	1	393.3	1	50
52	dtl	30	15	0.031033412640943416	1	396.90000000000003	1	50
53	dtl	30	15	0.031033412640943416	1	400.40000000000003	1	50
54	dtl	30	15	0.031033412640943416	1	403.90000000000003	1	50
55	dtl	30	15	0.031033412640943416	1	407.40000000000003	1	50
56	dtl	30	15	0.031033412640943416	1	410.8	1	50
57	dtl	30	15	0.031033412640943416	1	414.20000000000005	1	50
58	dtl	30	15	0.031033412640943416	1	417.6	1	50
59	dtl	30	15	0.031033412640943416	1	421.	1	50
